Lang,rule ID,Vulnerable Category
JAVA,90BEBC09-8BFF-40C0-9A88-34C7E2338EDB,Server-Side Request Forgery
JAVA,415B4F1E-8239-4909-A705-D0152D4E0778,Server-Side Request Forgery
JAVA,B0B5B804-C12B-4061-8039-B7CB5D2D0A89,Server-Side Request Forgery
JAVA,B0B5B804-C12B-4061-8039-B7CB5D2D0A89,Server-Side Request Forgery
JAVA,DDFF0AF5-1256-4E9F-9FB3-C58E83831A60,Server-Side Request Forgery
JAVA,9C1E4C98-F0A9-42EA-A8AB-E1FD41ACBF9D,Header Manipulation: Cookies
JAVA,9C1E4C98-F0A9-42EA-A8AB-E1FD41ACBF9D,Header Manipulation: Cookies
JAVA,E7D9C4FB-038E-4C78-82A6-E3B428761A7F,Header Manipulation: Cookies
JAVA,D680AE00-C045-41AB-8CD0-8B098B610FDA,Header Manipulation
JAVA,D680AE00-C045-41AB-8CD0-8B098B610FDA,Header Manipulation
JAVA,43062459-89E2-4E5D-BECA-9E7FA3182163,Header Manipulation
JAVA,6A8EA88A-E1E2-4BD8-A2EF-01AECB5DC6F8,Header Manipulation
JAVA,2F7A9372-DBA9-4D07-B82B-C8580544D189,Header Manipulation
JAVA,2F7A9372-DBA9-4D07-B82B-C8580544D189,Header Manipulation
JAVA,89166EF9-014F-44DB-9062-58BF67A114F6,Header Manipulation
JAVA,67F5CED0-A51C-42D7-A789-FFF952F58C49,Insecure SSL: Overly Broad Certificate Trust
JAVA,7C830841-A4EF-438C-8989-55D44EB6C50C,Dangerous File Inclusion
JAVA,7C830841-A4EF-438C-8989-55D44EB6C50C,Dangerous File Inclusion
JAVA,920E7375-242C-48AE-BDA0-2F5B2DCFCC0F,Dangerous File Inclusion
JAVA,A06914AF-BCF8-4E47-B8C1-2A3A85E928C6,Log Forging
JAVA,7D149B42-BE8F-4725-BC35-C122FAFAB6C6,Setting Manipulation
JAVA,76918630-F7A0-4570-AA3D-F5710B30310C,Log Forging
JAVA,A8A5A1B9-DD33-4128-9A7B-7ABBA68B24AF,System Information Leak: Internal
JAVA,1E86CDFB-C2A1-4FAB-88E8-8E2FCC3CDB71,Privacy Violation
JAVA,BBBB9407-756C-4AA6-97A9-ADC2AA8AC0B0,Log Forging
JAVA,A341A003-7A84-43FE-A437-4C8379F3C8AF,Log Forging
JAVA,1FB6EA2C-681A-46DC-81F0-A9A73EE8DF43,System Information Leak: Internal
JAVA,8A062AD1-A452-4492-B2F7-F1359DAE711D,Privacy Violation
JAVA,69BF3CD0-7664-47B2-AC14-F569343ACDE9,Log Forging
JAVA,83329CFA-8CB8-4939-8428-DE86A8D03B77,System Information Leak: Internal
JAVA,56C68A6E-A8E6-4438-B920-BF1456256858,Privacy Violation
JAVA,9AD0877B-B897-471D-8D41-BD9F63658F1E,Log Forging (debug)
JAVA,4564E512-389F-472E-B68A-C7ED0B1188C0,Log Forging
JAVA,054E56C1-93D5-49B3-B3B4-21327D694D55,System Information Leak: Internal
JAVA,8B430021-62BA-4E05-B097-7C15A23554EF,Privacy Violation
JAVA,68B410F9-F4B9-417E-826F-CB072B0D8E01,Log Forging
JAVA,3DDE5286-5935-4F56-A49C-43E3E39E6843,Log Forging
JAVA,EA32EEB6-0063-409E-B436-214DE02D1665,System Information Leak: Internal
JAVA,F104CFB5-6E7A-4CF0-9E47-CF6D1ED4389A,Privacy Violation
JAVA,B537D51E-0BBB-49BA-B3C2-E4B3536EBAE5,Privacy Violation
JAVA,C8E10322-E9DF-4F9E-8671-F43D064F3D5C,System Information Leak
JAVA,9441C572-CFD5-4A89-82B4-10E308B309B4,Log Forging
JAVA,CE292C07-2428-4001-B23B-3B7CD1EA7EBB,Log Forging (debug)
JAVA,D575E24E-E7E7-4936-8B40-EBCBE54D8E1F,Privacy Violation
JAVA,E32B47E5-8F2B-48E3-9A69-1C848EDD9EE1,System Information Leak
JAVA,BB25019F-F635-4B9A-9ED8-9E1FB59ACC5C,Log Forging
JAVA,E423DAA4-C796-4CC0-AD18-A1CDEE22F88B,Privacy Violation
JAVA,033ED6E1-CF49-4B8A-AAB5-947000F9015B,System Information Leak
JAVA,51DE352F-1842-4A42-A56B-E19D3CA3B8F4,Log Forging
JAVA,F498647A-62A5-47AB-B78D-D998B5A0C77B,OGNL Expression Injection: Double Evaluation
JAVA,7272EF3C-7D14-4978-8369-F7DE8202755F,OGNL Expression Injection: Double Evaluation
JAVA,555A1E3F-EED5-470B-826B-E30EAF8287AE,OGNL Expression Injection: Double Evaluation
JAVA,10EFF477-9473-4C69-9597-013EE7A1E1EF,OGNL Expression Injection
JAVA,AFACBCBB-C459-4993-983A-CCFA60CC524C,OGNL Expression Injection
JAVA,22659973-8A3D-4BD4-BEE7-8E9D1200D7F9,Setting Manipulation
JAVA,919CE918-F712-425F-ABAC-FEC13A587BB7,Formula Injection
JAVA,C6BBF13D-5C82-4547-9FC8-15D3B56C42FD,Cross-Site Scripting: Poor Validation
JAVA,BB78D5C1-1492-47D5-8EF2-540B5127FD34,File Disclosure: Struts
JAVA,D7E8F6A6-C66B-43F7-9C50-49AE59CF0D8E,File Disclosure: Struts
JAVA,2D1C22A8-AF6A-4F6F-8F50-0254E1434FF5,File Disclosure: Struts
JAVA,CE793424-6602-460E-A1AB-4B8464DD613A,File Disclosure: Struts
JAVA,7C4CE0D1-4BB7-4793-90EB-F1AC6233CE62,Open Redirect
JAVA,7C4CE0D1-4BB7-4793-90EB-F1AC6233CE62,Open Redirect
JAVA,A87A84F3-20B9-411F-8D72-5D1FF0028550,Open Redirect
JAVA,A87A84F3-20B9-411F-8D72-5D1FF0028550,Open Redirect
JAVA,83B5EF1C-4F2E-43db-ABA9-C3AF1B82AF99,Cross-Site Scripting: Reflected
JAVA,2DA1A81A-4D63-4884-94A6-531E64508515,Cross-Site Scripting: Inter-Component Communication
JAVA,E73E66A4-67B0-47EF-AA6E-124E42D503CB,Cross-Site Scripting: Persistent
JAVA,5A534835-7FD7-4EEF-BD36-6135FA2C9715,Setting Manipulation
JAVA,BC7436A2-8B11-46C4-B107-D98410EEE719,Setting Manipulation
JAVA,63AFEFDF-E9B9-479F-AC14-B2EC44921BA5,Setting Manipulation
JAVA,F1B8A68D-1227-494C-B0BF-99598C82900F,Dangerous File Inclusion
JAVA,F1B8A68D-1227-494C-B0BF-99598C82900F,Dangerous File Inclusion
JAVA,32CDF8B7-C54B-4ACB-B459-D1E7BE77C0AF,Dangerous File Inclusion
JAVA,2ED38737-7663-4C65-970D-962E23D2B571,Resource Injection
JAVA,E5C9934C-65AC-4C39-BD44-D5F07E3D23B1,System Information Leak: External
JAVA,F19D5F07-989D-40EB-B75D-64AD9764C418,System Information Leak: External
JAVA,3E1CFC5B-5FEC-4E49-BDE3-D93A7882B170,Privacy Violation
JAVA,B7563E97-B5EE-46BD-ABA0-E567D06E909E,Privacy Violation
JAVA,6A748531-1309-4E38-8DD4-535D6FE6F7BA,Cross-Site Scripting: Poor Validation
JAVA,2802ADC8-1384-4290-8927-51F1C92D2C04,Cross-Site Scripting: Poor Validation
JAVA,F8F2280C-760C-449F-BF87-E69859C65D72,Cross-Site Scripting: Poor Validation
JAVA,F4139906-50F9-4741-BB48-865639F3D3A5,Cross-Site Scripting: Poor Validation
JAVA,8F392F53-45A1-4387-8EA3-63A88EFCE650,Cross-Site Scripting: Reflected
JAVA,AAA17E91-FC52-44E8-B285-632BE846A5DE,Cross-Site Scripting: Inter-Component Communication
JAVA,6C32C3E9-0E8B-43FF-B18B-F4BE0E886126,Cross-Site Scripting: Reflected
JAVA,F3146F92-E408-4A19-B670-9A702EF9EFDF,Cross-Site Scripting: Inter-Component Communication
JAVA,AF34C02F-2647-4876-AEEC-D903D7D8EE28,Cross-Site Scripting: Reflected
JAVA,FBD5E211-CD63-43DB-83B0-30D227A687DA,Cross-Site Scripting: Inter-Component Communication
JAVA,7594A956-5B48-4702-8094-365402C7CBD9,Cross-Site Scripting: Reflected
JAVA,13178444-D4DE-4633-9181-81C1A156BD88,Cross-Site Scripting: Inter-Component Communication
JAVA,8D292862-270E-45F1-8BC3-B8CF0FF41717,Cross-Site Scripting: Reflected
JAVA,396D9518-FA38-456B-B4CF-74122BA900D3,Cross-Site Scripting: Inter-Component Communication
JAVA,7043B98D-BB6C-478E-A125-98B259F23777,Cross-Site Scripting: Reflected
JAVA,38A1761C-AAAE-41E9-8F14-9009BD85BE01,Cross-Site Scripting: Inter-Component Communication
JAVA,1948FA56-762B-4EE9-821F-74545D963214,Cross-Site Scripting: Persistent
JAVA,BB081C34-B834-4DEC-A322-DD612F08D58D,Cross-Site Scripting: Persistent
JAVA,89C1F3CC-C404-49D6-9D5B-B3B18D105256,Cross-Site Scripting: Persistent
JAVA,DD38C55A-F293-4825-9BF8-43FE7948667E,Cross-Site Scripting: Persistent
JAVA,D9E6B47A-E894-4E73-9A58-D1EF65489B2F,Cross-Site Scripting: Persistent
JAVA,293DC4DD-DF88-45E0-B506-ACE373010950,Cross-Site Scripting: Persistent
JAVA,0DAEE351-51E1-439A-814B-C1E88693C5EC,Header Manipulation
JAVA,0DAEE351-51E1-439A-814B-C1E88693C5EC,Header Manipulation
JAVA,67A34463-0D63-4EF0-891D-3FD6F1EB4775,Header Manipulation
JAVA,2352C404-2427-4E79-AABA-65DE39325469,Trust Boundary Violation
JAVA,2A38D380-DFF7-4B65-8E12-39518CE2E5F5,Path Manipulation
JAVA,2A38D380-DFF7-4B65-8E12-39518CE2E5F5,Path Manipulation
JAVA,34010506-6D25-45C6-AAA5-AB45B306AEF1,Path Manipulation
JAVA,C5C2F206-4B7C-4B78-BB51-F2C756B98360,OGNL Expression Injection: Struts 2
JAVA,C5C2F206-4B7C-4B78-BB51-F2C756B98360,OGNL Expression Injection: Struts 2
JAVA,6C25483E-710E-4A31-B500-D620E65FB020,OGNL Expression Injection: Struts 2
JAVA,6C25483E-710E-4A31-B500-D620E65FB020,OGNL Expression Injection: Struts 2
JAVA,E3721BE2-959D-42D2-AF19-BDBA7DC0AB77,OGNL Expression Injection: Double Evaluation
JAVA,A1E2A679-2555-44B1-95A6-00AC3D62BD71,OGNL Expression Injection: Double Evaluation
JAVA,F990F0C3-DD28-4DB3-BD5C-8F59512CA0EB,OGNL Expression Injection: Double Evaluation
JAVA,A4F8C581-09F4-4C17-A584-BC22E869B404,OGNL Expression Injection: Double Evaluation
JAVA,71CAC99C-C6AB-46DA-8922-5653853BF2EF,OGNL Expression Injection: Double Evaluation
JAVA,8B648EBD-2E3C-4DC5-9860-9F411F2AD4A3,OGNL Expression Injection: Double Evaluation
JAVA,15CE7596-01E5-4876-8839-6305627A602B,OGNL Expression Injection: Double Evaluation
JAVA,2B03B5EF-2324-46CA-8EDF-8FE7A47F284E,OGNL Expression Injection: Double Evaluation
JAVA,7CE2A3DB-F6BA-4618-9836-156F5D0F28C0,OGNL Expression Injection: Double Evaluation
JAVA,313D7037-60B3-4AC4-AA50-853098D9AAAA,OGNL Expression Injection: Double Evaluation
JAVA,772E841F-08AD-4CA5-BCA6-4A554B393C46,OGNL Expression Injection: Double Evaluation
JAVA,89DD3E3B-4950-4E7B-AFB1-1547FA043496,OGNL Expression Injection: Double Evaluation
JAVA,26D57E00-B06C-4C6D-8237-CD1CF3ED2B3A,OGNL Expression Injection: Double Evaluation
JAVA,22221EED-5F31-46C5-A47B-76E22DEDF6DC,OGNL Expression Injection: Double Evaluation
JAVA,AACA4B60-6795-446D-872B-6853BF4D6001,OGNL Expression Injection: Double Evaluation
JAVA,3DD1807E-EDCA-4322-89E6-2D4DA2021287,OGNL Expression Injection: Double Evaluation
JAVA,901819C2-3E26-430F-9DA6-5EE7150AD5FB,OGNL Expression Injection: Double Evaluation
JAVA,7D6162DE-7FD9-47D4-AE91-D2F1790841A4,OGNL Expression Injection: Double Evaluation
JAVA,27A10843-C7EE-44D3-8DB6-0960D316C4F1,OGNL Expression Injection: Double Evaluation
JAVA,43F48916-9405-4AF5-B804-BC994F2A7CC8,OGNL Expression Injection: Double Evaluation
JAVA,B9540747-4560-490D-96C6-E0066331FC48,OGNL Expression Injection: Double Evaluation
JAVA,BC950F8F-52F6-4448-90C1-C677C560A1E2,OGNL Expression Injection: Double Evaluation
JAVA,546FE372-B2DA-42ED-8815-2B318A7E2ECE,OGNL Expression Injection: Double Evaluation
JAVA,5064A320-3C97-4382-B8F8-B198CF94F369,OGNL Expression Injection: Double Evaluation
JAVA,C9E62B50-D992-462F-A9B5-76A3A96F1F3F,OGNL Expression Injection: Double Evaluation
JAVA,3B9304E1-ECD1-432A-931C-6F658A0FC992,OGNL Expression Injection: Double Evaluation
JAVA,F06AD4EC-F282-4E4F-A4E3-960BD21B9492,OGNL Expression Injection: Double Evaluation
JAVA,A80FC50D-51A2-43FB-A8C6-796E0B76C015,OGNL Expression Injection: Double Evaluation
JAVA,268B5D84-D94F-4E0B-A268-CDF387AEC56B,OGNL Expression Injection: Double Evaluation
JAVA,78CDEF33-1E79-4986-B9D9-C8370690CAA3,OGNL Expression Injection: Double Evaluation
JAVA,1A36CF1B-5C25-4E28-BF93-F053B8A6C380,OGNL Expression Injection: Double Evaluation
JAVA,7E1AC168-C60E-4066-9D8E-E29F15FC2F1C,OGNL Expression Injection: Struts 2
JAVA,7E1AC168-C60E-4066-9D8E-E29F15FC2F1C,OGNL Expression Injection: Struts 2
JAVA,D1118354-3C00-4C66-BBE4-5AD208E3A000,OGNL Expression Injection: Struts 2
JAVA,D1118354-3C00-4C66-BBE4-5AD208E3A000,OGNL Expression Injection: Struts 2
JAVA,900445DA-632D-45F4-9629-EF3FF3768C21,OGNL Expression Injection: Struts 2
JAVA,900445DA-632D-45F4-9629-EF3FF3768C21,OGNL Expression Injection: Struts 2
JAVA,43F48916-9405-4AF5-B804-BC994F2A7CC8,OGNL Expression Injection: Struts 2
JAVA,43F48916-9405-4AF5-B804-BC994F2A7CC8,OGNL Expression Injection: Struts 2
JAVA,B9540747-4560-490D-96C6-E0066331FC48,OGNL Expression Injection: Struts 2
JAVA,B9540747-4560-490D-96C6-E0066331FC48,OGNL Expression Injection: Struts 2
JAVA,61D9A1DD-A352-4674-983C-563AE49548FC,OGNL Expression Injection: Struts 2
JAVA,61D9A1DD-A352-4674-983C-563AE49548FC,OGNL Expression Injection: Struts 2
JAVA,546FE372-B2DA-42ED-8815-2B318A7E2ECE,OGNL Expression Injection: Struts 2
JAVA,546FE372-B2DA-42ED-8815-2B318A7E2ECE,OGNL Expression Injection: Struts 2
JAVA,5064A320-3C97-4382-B8F8-B198CF94F369,OGNL Expression Injection: Struts 2
JAVA,5064A320-3C97-4382-B8F8-B198CF94F369,OGNL Expression Injection: Struts 2
JAVA,94F86036-F9FC-43BF-B4EC-20E5E270F776,OGNL Expression Injection: Struts 2
JAVA,94F86036-F9FC-43BF-B4EC-20E5E270F776,OGNL Expression Injection: Struts 2
JAVA,467E03F6-1119-4E0D-AA22-6FAB96352104,OGNL Expression Injection: Struts 2
JAVA,467E03F6-1119-4E0D-AA22-6FAB96352104,OGNL Expression Injection: Struts 2
JAVA,1863B144-4C55-411C-8403-B4B644C1A472,OGNL Expression Injection: Struts 2
JAVA,1863B144-4C55-411C-8403-B4B644C1A472,OGNL Expression Injection: Struts 2
JAVA,A80FC50D-51A2-43FB-A8C6-796E0B76C015,OGNL Expression Injection: Struts 2
JAVA,A80FC50D-51A2-43FB-A8C6-796E0B76C015,OGNL Expression Injection: Struts 2
JAVA,6FDAFF87-AEA3-4A75-BB46-48961BC7C382,OGNL Expression Injection: Struts 2
JAVA,6FDAFF87-AEA3-4A75-BB46-48961BC7C382,OGNL Expression Injection: Struts 2
JAVA,C5E21C70-F222-466B-ABDE-F1A84EA90F53,OGNL Expression Injection: Struts 2
JAVA,C5E21C70-F222-466B-ABDE-F1A84EA90F53,OGNL Expression Injection: Struts 2
JAVA,78CDEF33-1E79-4986-B9D9-C8370690CAA3,OGNL Expression Injection: Struts 2
JAVA,78CDEF33-1E79-4986-B9D9-C8370690CAA3,OGNL Expression Injection: Struts 2
JAVA,6A502A84-6199-46A8-A4FF-605DB005BD35,Cross-Site Scripting: Poor Validation
JAVA,EF3D83AB-EAFC-4A1D-ACF0-F51D5CEFCCE1,Cross-Site Scripting: Poor Validation
JAVA,09EDC225-7A17-4D80-B3B8-633D709E5535,Cross-Site Scripting: Poor Validation
JAVA,83FE5249-89CF-4CC2-8072-45F4C31E64CB,Cross-Site Scripting: Poor Validation
JAVA,059B0764-A83A-42BF-9BFC-47379E484197,Cross-Site Scripting: Poor Validation
JAVA,49E9BEC8-1175-4413-A104-2804FC634F4E,Cross-Site Scripting: Poor Validation
JAVA,484DD14F-153C-4FC1-9A16-DB27C95C2508,Cross-Site Scripting: Reflected
JAVA,49060AE5-F71C-43DE-B7CC-0DC9E79CDC2F,Cross-Site Scripting: Inter-Component Communication
JAVA,83119877-4970-4F8E-91FC-208373B0D716,Cross-Site Scripting: Reflected
JAVA,03A30646-188D-41DF-8521-BFA0FDA59099,Cross-Site Scripting: Inter-Component Communication
JAVA,FFB9D1B2-B7E2-417D-904C-2E3FE86F1D79,Cross-Site Scripting: Persistent
JAVA,E6E80E50-D320-4234-946E-FAAF0E52FC3D,Cross-Site Scripting: Persistent
JAVA,9CDB7D46-9E14-43E4-B926-EC2D4A302EC0,SQL Injection
JAVA,36FDAE1A-37A9-46E2-BCE7-A78C53E6C7AB,Trust Boundary Violation
JAVA,2DFDAAA2-938A-4F1E-8EA0-F707F03072A3,Server-Side Template Injection
JAVA,9C08C2E5-06A0-4253-AE38-94351815094C,Server-Side Template Injection
JAVA,565C2C72-2F19-4A22-8632-5AEDB8840367,Server-Side Template Injection
JAVA,A9E52D42-2EEF-4CDE-8B5A-E82384FE434B,Server-Side Template Injection
JAVA,50FC66AB-A7DD-4BE9-8679-217EA308D2A8,Server-Side Template Injection
JAVA,7656110A-8362-4D28-A5D2-CB692D24704F,Server-Side Template Injection
JAVA,C2F313B2-7EA1-4AF4-8742-5BD25DA255F8,Server-Side Template Injection
JAVA,91D69A02-8BD9-47A8-9448-B3C02E69E17C,Path Manipulation
JAVA,FB031689-5CE4-450A-B1EF-D6F2A05C5774,Path Manipulation
JAVA,83AAB378-4E86-4E22-AC79-D807B5F0E0B4,Server-Side Template Injection
JAVA,CB30E6C1-9E8A-4BDF-B408-56E6B8BCED8D,Trust Boundary Violation
JAVA,B8E5136A-5DEA-4D1F-94C1-7DDC3B965CE4,System Information Leak: External
JAVA,97434E2D-ADD0-40E6-A466-2F69D24A8F70,Privacy Violation
JAVA,198A3D59-AF49-411A-B95F-A05342427FD1,Log Forging
JAVA,62A04DEB-BD72-4C44-92EB-47276AFA2A40,Log Forging
JAVA,1ACF43C7-4218-45D4-979F-DFFE0965056F,System Information Leak: External
JAVA,9E3F1CE6-5138-479E-A64A-DFA87D40FE04,System Information Leak: External
JAVA,7C94EABF-7E25-4350-B79B-C9AE25C05C28,Cross-Site Scripting: Poor Validation
JAVA,6843AF5F-AF68-42B1-843A-66AD63948A68,Cross-Site Scripting: Poor Validation
JAVA,74198BC1-D0C8-43DF-A520-AEF349BA5137,Cross-Site Scripting: Poor Validation
JAVA,3EED1CC1-925A-4335-A790-699DE0689244,Open Redirect
JAVA,3EED1CC1-925A-4335-A790-699DE0689244,Open Redirect
JAVA,DFCA0D10-005E-4E57-8069-F7F4010C454E,Cross-Site Scripting: Reflected
JAVA,D1CE41CA-B4E5-498B-8300-4ADB03AF0547,Cross-Site Scripting: Inter-Component Communication
JAVA,02F35133-50CF-4E61-9873-438709B133B6,Cross-Site Scripting: Reflected
JAVA,F5DEFA3D-6CAE-49C5-A822-7645AEC31F2A,Cross-Site Scripting: Inter-Component Communication
JAVA,B558F8A2-18E3-4DC0-AA53-84E2D3B62B1D,Cross-Site Scripting: Reflected
JAVA,9C45BAC5-CA2D-4361-ACC9-A15E9EDEDB61,Cross-Site Scripting: Inter-Component Communication
JAVA,509F34B5-C6B8-4B51-99CC-C35B33659EA9,Cross-Site Scripting: Persistent
JAVA,A4AFFDE3-EAB0-4E3F-A16F-077DABC7E1DA,Cross-Site Scripting: Persistent
JAVA,BDF602E4-E7F6-407F-B314-F97588856144,Cross-Site Scripting: Persistent
JAVA,5281D234-D558-42C8-9EF3-20BABDF76EF4,Header Manipulation: Cookies
JAVA,5281D234-D558-42C8-9EF3-20BABDF76EF4,Header Manipulation: Cookies
JAVA,867FB0D3-AF06-4520-9EBE-8F5E61623991,Header Manipulation: Cookies
JAVA,18194321-92C7-4AA7-A75C-7B9129C99E19,Header Manipulation
JAVA,18194321-92C7-4AA7-A75C-7B9129C99E19,Header Manipulation
JAVA,0B8AFF43-2EAE-4C81-8AB9-CC53265EBBF2,Header Manipulation
JAVA,7E7D4136-8194-497F-9A71-2E461064E38B,Header Manipulation
JAVA,7E7D4136-8194-497F-9A71-2E461064E38B,Header Manipulation
JAVA,469D80CF-1102-4C96-A25C-009ED5B94961,Header Manipulation
JAVA,FDF68C1F-795A-458D-B16D-79C6504843D1,Open Redirect
JAVA,FDF68C1F-795A-458D-B16D-79C6504843D1,Open Redirect
JAVA,4A2EA74C-E186-4A0A-B6C3-8CF6CA84A803,Privacy Violation
JAVA,592F193C-222A-4161-ACC7-661B01638607,Privacy Violation
JAVA,C54B1DDD-9D8C-4199-9B67-86DFE61A64FC,Cross-Site Scripting: Reflected
JAVA,542A4853-9166-41EA-A257-E7BDF327D1E8,Cross-Site Scripting: Persistent
JAVA,386C5B78-B860-40C8-8588-9F6238959A6A,Cross-Site Scripting: Inter-Component Communication
JAVA,AE304237-0BD2-48A8-B684-6AD9708F0867,Cross-Site Scripting: Poor Validation
JAVA,56CC52C4-B6FC-498B-9582-E48C1513DAA4,Privacy Violation
JAVA,A6A82A1B-9D98-41F4-A000-46D7CC3C52E9,System Information Leak: External
JAVA,E60E30BF-23F2-4AA2-B0DB-E8447D8E8EB2,Cross-Site Scripting: Reflected
JAVA,AE6CA538-37AB-4F8E-8890-43678A197069,Cross-Site Scripting: Persistent
JAVA,4FC6B903-A4DF-44A0-BD00-F09FA8F08D6E,Cross-Site Scripting: Inter-Component Communication
JAVA,D8377D71-5BBF-4BF4-85E3-3B69AE7F7729,Cross-Site Scripting: Poor Validation
JAVA,99955C49-F5FF-4539-96DD-BED8F95E5D74,Privacy Violation
JAVA,8C706383-C546-4E33-834C-60172368384C,System Information Leak: External
JAVA,649C661B-558B-4642-BBEB-ECA049076E17,Cross-Site Scripting: Reflected
JAVA,DABF4BE5-E008-46F1-86E3-42F95BE28F39,Cross-Site Scripting: Persistent
JAVA,04F4E163-1117-4B37-8006-E8C4070409CF,Cross-Site Scripting: Inter-Component Communication
JAVA,5285AF60-46D8-4687-AC29-65A3FD654C25,Cross-Site Scripting: Poor Validation
JAVA,9270D543-045E-42D5-A501-FDFDCD924774,Privacy Violation
JAVA,A39A3D51-8D4E-4048-8F19-BE62EE26AC6F,System Information Leak: External
JAVA,4F31A92F-DB75-4C73-BA08-3985908A08D5,Privacy Violation
JAVA,CF6FB663-1948-4157-B319-CBD615738720,System Information Leak: External
JAVA,7CE22E1D-F2C7-4BF8-98DB-CA58B7C4DB75,Privacy Violation
JAVA,64F8B3DA-3163-47DA-ADEC-CBBAE91D580D,System Information Leak: External
JAVA,D6CF0691-3B0E-47C7-B281-B870BC3E732C,Privacy Violation
JAVA,09885DD2-939F-487E-9B70-17BC0633E4C7,System Information Leak: External
JAVA,52A601BF-FA48-407A-A3F8-19190FCE13E0,Header Manipulation
JAVA,6DE5230A-F5F4-4A94-93E6-F64C475F0B3B,Header Manipulation
JAVA,D6A96D49-B277-471D-B74D-EA4581427FDB,Privacy Violation
JAVA,809DF8D9-424D-4C90-9DE9-D7EC79597BD6,System Information Leak: External
JAVA,7F41A57B-0DE4-4A7A-851B-A92F590A2C03,Cross-Site Scripting: Reflected
JAVA,1ADA3787-3B3F-480C-A947-8B46B1590BCA,Cross-Site Scripting: Persistent
JAVA,0B25C17B-DABD-449F-9D54-F3234750A909,Cross-Site Scripting: Inter-Component Communication
JAVA,A8496B5F-3FEF-4353-8AED-D89690425E36,Cross-Site Scripting: Poor Validation
JAVA,FD2C17B5-EE33-4033-9F26-7BD5F5FCB011,Privacy Violation
JAVA,0C261070-BA7D-443E-9CB4-700D5B259DE8,System Information Leak: External
JAVA,457A890E-C226-4AC1-9B73-4A03042FB194,Cross-Site Scripting: Reflected
JAVA,0ECF99A6-3996-49AA-8018-241A05C7FC5A,Cross-Site Scripting: Persistent
JAVA,3F07146B-9BE0-449B-8A02-55BD5D47B0FB,Cross-Site Scripting: Inter-Component Communication
JAVA,B2CE2A59-D56E-44A7-810E-CDA5C83BFD6A,Cross-Site Scripting: Poor Validation
JAVA,FED5A1E4-3830-44F4-ABA1-ABFC61F79991,Privacy Violation
JAVA,360D1A27-302A-4422-9CCC-9EAB0F40AE6F,System Information Leak: External
JAVA,AC5475A3-5CDD-4C4C-B4EC-65280D2C2994,Cross-Site Scripting: Reflected
JAVA,37C53B05-A125-4735-89CD-02125EC14872,Cross-Site Scripting: Persistent
JAVA,946B5A6A-D319-483E-B41A-695B507C5DC1,Cross-Site Scripting: Inter-Component Communication
JAVA,26F844F3-9640-4B9E-A5A3-724E1A9265CF,Cross-Site Scripting: Poor Validation
JAVA,23F4D83B-CAD1-41EA-A3C7-29616893CDFB,Privacy Violation
JAVA,1DFA558F-244D-4899-95BF-B8DF2C361E10,System Information Leak: External
JAVA,7FCC09AC-9D13-4D5C-91F9-21D5523F4C9A,Cross-Site Scripting: Reflected
JAVA,BB03DD1F-9F6D-4837-AFB4-F61075431DBD,Cross-Site Scripting: Persistent
JAVA,A4228063-5D87-4926-8E63-03A385B975CA,Cross-Site Scripting: Inter-Component Communication
JAVA,77950B19-0FB1-43E4-9691-1BD198FA0FD7,Cross-Site Scripting: Poor Validation
JAVA,CD9C7EAA-83D0-462C-B557-CB97CBF2549F,Privacy Violation
JAVA,F6B6F596-57A4-424B-8F38-6C6B8AD44449,System Information Leak: External
JAVA,B48BC92B-01FD-4D66-9D71-A1CE38CAD548,Cross-Site Scripting: Reflected
JAVA,9C82D6DA-B5C1-496E-9C83-D2BB7EF77EAC,Cross-Site Scripting: Persistent
JAVA,F47CC50B-9783-4E5E-B264-F0A31795E7DA,Cross-Site Scripting: Inter-Component Communication
JAVA,DE50B18F-7CE0-4FDA-8D21-098F1BF72BCE,Cross-Site Scripting: Poor Validation
JAVA,A39B36EF-95FA-416B-8263-EF4CF930B093,Privacy Violation
JAVA,B85336C8-964A-4810-98EC-95A12FFC8B6A,System Information Leak: External
JAVA,32FBA50B-1A9E-46A6-A962-14A80D015762,Cross-Site Scripting: Reflected
JAVA,82662AEF-F22C-4835-9B1E-73013FE1C1CC,Cross-Site Scripting: Persistent
JAVA,2317DBAF-A07C-4BBD-BFC0-E20FD2520244,Cross-Site Scripting: Inter-Component Communication
JAVA,5B564D9B-A115-4766-B4BD-F90B588C504B,Cross-Site Scripting: Poor Validation
JAVA,3DE7FE9C-EC26-486C-9A82-0FB440ECDBAC,Privacy Violation
JAVA,9B6E222F-D754-46C2-ABFC-03299B37945E,System Information Leak: External
JAVA,5AA8414B-86D1-48A8-BC2D-35107B3365F8,XSLT Injection
JAVA,D2F2736C-9DDF-4A6A-A1C6-4A8D2417EE61,XPath Injection
JAVA,D2F2736C-9DDF-4A6A-A1C6-4A8D2417EE61,XPath Injection
JAVA,7E7CC771-9063-4627-8045-F104F60E9B42,XPath Injection
JAVA,7E7CC771-9063-4627-8045-F104F60E9B42,XPath Injection
JAVA,ECF18337-CEE9-434B-ABDD-046CF9EAF9FA,XPath Injection
JAVA,ECF18337-CEE9-434B-ABDD-046CF9EAF9FA,XPath Injection
JAVA,C459127A-4A16-483E-9FFB-E1463C2D27A8,XPath Injection
